state,jpos0,jpos1,jpos2,jpos3,jpos4,jpos5,jpos6,jpos7,jpos8,jpos9,jpos10,jpos11,jvel0,jvel1,jvel2,jvel3,jvel4,jvel5,jvel6,jvel7,jvel8,jvel9,jvel10,jvel11,jpos0_des,jpos1_des,jpos2_des,jpos3_des,jpos4_des,jpos5_des,jpos6_des,jpos7_des,jpos8_des,jpos9_des,jpos10_des,jpos11_des,kp,kd
2,-0.191831,0.933228,-1.21331,0.162613,0.686799,-0.953356,-0.180956,0.555753,-0.948206,0.0976931,0.644829,-1.24211,3.66625,1.46495,-2.63873,-0.410806,-0.434059,0.0788585,-0.488316,1.80599,1.30015,1.23242,-1.65485,-0.608626,0.0507497,0.445405,-1.1324,0.177945,0.668291,-1.23124,-0.0950141,0.545954,-0.773185,0.11666,0.594586,-1.267,20,0.5
2,-0.168305,0.93229,-1.21843,0.159949,0.685013,-0.957463,-0.182955,0.56202,-0.937685,0.107473,0.63623,-1.24483,4.68551,-0.922375,-0.40238,-0.232531,0.0116266,-1.35273,-0.073635,1.14716,2.13322,1.91838,-1.92226,-0.517635,0.0507497,0.445405,-1.1324,0.177945,0.668291,-1.23124,-0.0950141,0.545954,-0.773185,0.11666,0.594586,-1.267,20,0.5
2,-0.151653,0.923842,-1.21868,0.160252,0.686133,-0.96721,-0.182319,0.566713,-0.930624,0.114709,0.624937,-1.24603,5.87142,-3.60424,0.00606604,0.29454,0.391428,-2.572,0.290664,0.945628,2.3516,2.46483,-2.802,-0.353852,0.0559837,0.565644,-1.33021,0.152687,0.734292,-1.19031,-0.0539919,0.722603,-0.823057,0.0126496,0.486748,-1.27711,20,0.5
2,-0.119407,0.896683,-1.21742,0.161735,0.688707,-0.984002,-0.179442,0.57619,-0.919329,0.125548,0.607376,-1.24734,5.56525,-5.18545,0.149629,0,0.689843,-3.61334,0.635586,2.83301,1.65805,1.12778,-3.7205,-0.212311,0.0559837,0.565644,-1.33021,0.152687,0.734292,-1.19031,-0.0539919,0.722603,-0.823057,0.0126496,0.486748,-1.27711,20,0.5
2,-0.0976981,0.881,-1.21688,0.161311,0.69125,-0.993701,-0.177868,0.584547,-0.915727,0.129515,0.596173,-1.2484,5.3831,-5.62726,0.0303302,0.0542573,0.949503,-3.55672,0.375926,3.06554,0.452931,1.05414,-3.87552,-0.256796,0.0559837,0.565644,-1.33021,0.152687,0.734292,-1.19031,-0.0539919,0.722603,-0.823057,0.0126496,0.486748,-1.27711,20,0.5
2,-0.07499,0.846574,-1.21859,0.162129,0.697487,-1.01604,-0.176475,0.592873,-0.917228,0.13551,0.574434,-1.24952,5.08081,-6.30548,-0.430689,0.201527,1.06189,-4.70118,0.166648,1.13165,-0.671308,1.27892,-3.56548,-0.149629,0.0559837,0.565644,-1.33021,0.152687,0.734292,-1.19031,-0.0539919,0.722603,-0.823057,0.0126496,0.486748,-1.27711,20,0.5
2,-0.0553702,0.818991,-1.21969,0.16228,0.701635,-1.02806,-0.17375,0.596779,-0.921162,0.13878,0.565956,-1.24974,5.0188,-7.46426,-0.384182,-0.0658839,0.910748,-4.5657,0.724723,1.5037,-1.11211,0.40693,-2.89889,-0.0363962,0.023286,0.819417,-1.42638,0.190598,0.739062,-0.992739,-0.039184,0.784802,-0.737538,-0.0108345,0.391087,-1.37483,20,0.5
2,-0.0349025,0.789955,-1.22355,0.161493,0.70321,-1.05277,-0.170844,0.609162,-0.926564,0.138326,0.546276,-1.25099,3.57323,-4.57699,-0.990786,0.0542573,0.108515,-3.55874,0.534822,2.48421,-0.521679,-0.344922,-3.99566,-0.424623,0.023286,0.819417,-1.42638,0.190598,0.739062,-0.992739,-0.039184,0.784802,-0.737538,-0.0108345,0.391087,-1.37483,20,0.5
2,-0.0203087,0.777844,-1.22718,0.162432,0.704058,-1.0628,-0.169299,0.617307,-0.927275,0.13663,0.53362,-1.25288,2.94927,-3.99179,-1.40328,0.220905,0.279038,-3.18871,0.383677,2.71287,-0.125365,-0.391428,-3.87165,-0.661198,0.023286,0.819417,-1.42638,0.190598,0.739062,-0.992739,-0.039184,0.784802,-0.737538,-0.0108345,0.391087,-1.37483,20,0.5
2,-0.00880331,0.746265,-1.23663,0.162371,0.707873,-1.07634,-0.165091,0.631628,-0.926548,0.134238,0.512305,-1.25738,2.2168,-5.25134,-2.01392,0.0271287,0.794482,-1.95326,0.941752,2.49584,0.192091,-0.81386,-3.3562,-0.851267,0.023286,0.819417,-1.42638,0.190598,0.739062,-0.992739,-0.039184,0.784802,-0.737538,-0.0108345,0.391087,-1.37483,20,0.5
2,0.000189126,0.73052,-1.24269,0.16231,0.7109,-1.0821,-0.162093,0.641226,-0.925885,0.129757,0.499164,-1.2601,2.44546,-3.705,-2.36575,0.0155021,0.689843,-1.35677,0.604582,2.47646,0.26084,-1.41844,-3.32132,-1.12019,0.0135029,0.859041,-1.40458,0.159991,0.634062,-0.927546,-0.157154,0.605204,-0.860188,0.0535231,0.312223,-1.26115,20,0.5
2,0.0114827,0.713716,-1.25852,0.162765,0.71196,-1.08605,-0.159762,0.651369,-0.925048,0.122975,0.48451,-1.26609,1.77499,-4.0693,-3.06941,0.0116266,-0.271287,-0.677374,-0.124017,1.8525,-0.125365,-0.941752,-3.68562,-0.970566,0.0135029,0.859041,-1.40458,0.159991,0.634062,-0.927546,-0.157154,0.605204,-0.860188,0.0535231,0.312223,-1.26115,20,0.5
2,0.0157518,0.699153,-1.27249,0.162098,0.706904,-1.08681,-0.16058,0.655336,-0.926311,0.119977,0.465889,-1.26948,1.17428,-2.74,-3.34845,-0.124017,-1.36418,0.133453,-0.248034,0.693719,-0.370028,-0.984383,-4.26695,-0.695572,0.0135029,0.859041,-1.40458,0.159991,0.634062,-0.927546,-0.157154,0.605204,-0.860188,0.0535231,0.312223,-1.26115,20,0.5
2,0.0202329,0.686557,-1.28828,0.161614,0.697609,-1.08362,-0.161003,0.666266,-0.928286,0.110349,0.441062,-1.27146,0.461187,-1.55796,-3.62547,-0.135643,-1.34093,1.03123,0.151145,2.14704,-0.408446,-1.75949,-4.06155,-0.184003,0.0135029,0.859041,-1.40458,0.159991,0.634062,-0.927546,-0.157154,0.605204,-0.860188,0.0535231,0.312223,-1.26115,20,0.5
2,0.0210201,0.683136,-1.30122,0.160524,0.694672,-1.0779,-0.160428,0.671171,-0.929313,0.104929,0.429435,-1.27184,0.0387552,-0.930126,-3.30599,-0.186025,-0.868117,1.58728,0.127892,1.65097,-0.218377,-1.84475,-4.05767,-0.0303302,-0.00580787,0.779589,-1.23621,0.15779,0.683935,-0.992329,-0.171873,0.548494,-0.95058,0.0929755,0.363337,-1.06151,20,0.5
2,0.0202631,0.67917,-1.31902,0.16007,0.689767,-1.06744,-0.160549,0.676742,-0.931082,0.0965123,0.406999,-1.26988,-0.251909,-0.763478,-2.77218,-0.0852615,-0.802233,2.11098,-0.170523,0.290664,-0.469107,-1.08902,-3.58098,0.820937,-0.00580787,0.779589,-1.23621,0.15779,0.683935,-0.992329,-0.171873,0.548494,-0.95058,0.0929755,0.363337,-1.06151,20,0.5
2,0.0181134,0.677232,-1.32706,0.159555,0.687647,-1.06119,-0.16173,0.676772,-0.932915,0.092879,0.394979,-1.26565,-0.511569,-0.414681,-2.52549,-0.0930126,-0.496067,1.93911,-0.449561,0.0503818,-0.614692,-0.63171,-3.83289,1.52864,-0.00580787,0.779589,-1.23621,0.15779,0.683935,-0.992329,-0.171873,0.548494,-0.95058,0.0929755,0.363337,-1.06151,20,0.5
2,0.0150554,0.675324,-1.33556,0.159495,0.680986,-1.04874,-0.164879,0.674804,-0.935995,0.0887007,0.367911,-1.25528,-0.585204,-0.0503818,-1.23545,0.0503818,-1.57734,2.21815,-0.48444,-0.496067,-0.568186,-0.96113,-3.99179,2.19591,-0.00580787,0.779589,-1.23621,0.15779,0.683935,-0.992329,-0.171873,0.548494,-0.95058,0.0929755,0.363337,-1.06151,20,0.5
2,0.0122093,0.675506,-1.33874,0.160403,0.676929,-1.04338,-0.16606,0.672866,-0.938286,0.0853399,0.357617,-1.24644,-0.670466,0.22478,-0.588406,0.325544,-1.39906,1.94518,-0.449561,-0.809984,-0.562119,-0.713096,-3.96466,2.29498,-0.0165566,0.766617,-1.18402,0.16659,0.676941,-0.993735,-0.13661,0.608271,-1.02298,0.0761019,0.42758,-1.01673,20,0.5
2,0.00872737,0.676838,-1.3383,0.162734,0.670026,-1.03217,-0.167483,0.665691,-0.941192,0.0831296,0.336513,-1.23181,-0.678217,0.22478,0.521679,0.596831,-0.999885,1.93709,0.0310042,-1.25955,-0.566163,-0.368175,-3.30195,2.97236,-0.0165566,0.766617,-1.18402,0.16659,0.676941,-0.993735,-0.13661,0.608271,-1.02298,0.0761019,0.42758,-1.01673,20,0.5
2,0.00530601,0.67814,-1.33575,0.165035,0.666362,-1.027,-0.166756,0.661936,-0.943056,0.0817974,0.324523,-1.22238,-0.906873,0.410806,1.05145,0.48444,-0.763478,1.86834,0.0620084,-1.24017,-0.715792,-0.271287,-2.48809,3.2332,-0.0165566,0.766617,-1.18402,0.16659,0.676941,-0.993735,-0.13661,0.608271,-1.02298,0.0761019,0.42758,-1.01673,20,0.5
2,-0.00138533,0.680986,-1.32887,0.168729,0.663334,-1.01797,-0.167786,0.654337,-0.947132,0.0819791,0.315955,-1.20315,-1.30605,0.798358,1.45787,0.864242,-0.705345,1.51449,-0.387552,-1.27505,-0.764321,0.166648,-1.80212,3.54459,-0.0165566,0.766617,-1.18402,0.16659,0.676941,-0.993735,-0.13661,0.608271,-1.02298,0.0761019,0.42758,-1.01673,20,0.5
2,-0.00577557,0.683439,-1.32391,0.171757,0.660579,-1.01367,-0.16939,0.649946,-0.949596,0.0831599,0.308385,-1.19203,-1.36418,0.51932,1.64996,1.06577,-0.538698,1.17277,-0.25966,-1.25955,-0.792629,0.399179,-1.53858,3.95708,-0.00014686,0.716283,-1.22544,0.15754,0.68437,-0.936339,-0.167946,0.675449,-1.0566,0.0244615,0.382829,-1.04183,20,0.5
2,-0.0120127,0.68574,-1.31342,0.176632,0.657824,-1.00681,-0.170026,0.643558,-0.955299,0.0848554,0.303208,-1.1696,-1.1394,0.383677,1.78544,0.875868,-0.596831,1.15659,-0.131768,-0.511569,-1.12222,0.081386,-0.992134,3.92877,-0.00014686,0.716283,-1.22544,0.15754,0.68437,-0.936339,-0.167946,0.675449,-1.0566,0.0244615,0.382829,-1.04183,20,0.5
2,-0.0174627,0.686921,-1.30784,0.180386,0.655553,-1.00313,-0.171479,0.641923,-0.958822,0.0846435,0.300907,-1.15831,-1.37194,0.279038,1.8279,0.910748,-0.496067,1.22332,-0.426308,-0.678217,-1.22332,-0.0116266,-0.255785,3.70635,-0.00014686,0.716283,-1.22544,0.15754,0.68437,-0.936339,-0.167946,0.675449,-1.0566,0.0244615,0.382829,-1.04183,20,0.5
2,-0.0262129,0.688556,-1.29737,0.18632,0.654069,-0.996371,-0.174598,0.635292,-0.966815,0.0875501,0.300513,-1.1373,-1.43394,0.426308,2.07458,1.06964,-0.279038,1.21321,-0.445685,-1.28667,-1.54482,0.755727,0.0232531,3.63558,-0.00014686,0.716283,-1.22544,0.15754,0.68437,-0.936339,-0.167946,0.675449,-1.0566,0.0244615,0.382829,-1.04183,20,0.5
2,-0.0306334,0.690554,-1.29192,0.189257,0.65301,-0.99288,-0.175567,0.632173,-0.971475,0.0898512,0.301664,-1.12633,-1.39906,0.472814,1.74095,0.895246,-0.302291,1.1667,-0.25966,-0.81386,-1.51853,0.627835,0.325544,3.5001,0.0379855,0.633958,-1.12081,0.135025,0.783651,-1.01763,-0.152036,0.697305,-1.0597,0.047054,0.378537,-1.00042,20,0.5
2,-0.038445,0.691432,-1.28076,0.193557,0.652889,-0.98773,-0.177444,0.628873,-0.980827,0.0924854,0.303783,-1.10659,-0.99601,-0.158896,2.18782,0.654964,0.348797,0.687484,-0.445685,-0.449561,-1.73286,0.492191,0.430183,3.31206,0.0379855,0.633958,-1.12081,0.135025,0.783651,-1.01763,-0.152036,0.697305,-1.0597,0.047054,0.378537,-1.00042,20,0.5
2,-0.0415333,0.688071,-1.27394,0.195979,0.655008,-0.986277,-0.179049,0.627087,-0.98574,0.0940598,0.306206,-1.09719,-1.13165,-1.01926,2.5538,0.96113,0.236407,0.442821,-0.608457,-0.426308,-1.72478,0.534822,0.647212,3.20287,0.0379855,0.633958,-1.12081,0.135025,0.783651,-1.01763,-0.152036,0.697305,-1.0597,0.047054,0.378537,-1.00042,20,0.5
2,-0.0467108,0.684347,-1.25557,0.202035,0.658066,-0.985945,-0.181834,0.626057,-0.996987,0.0977537,0.310596,-1.07611,-0.724723,-0.0620084,3.11997,1.07352,0.713096,-0.163783,-0.453436,-0.081386,-1.71467,0.709221,0.817736,3.30397,0.0379855,0.633958,-1.12081,0.135025,0.783651,-1.01763,-0.152036,0.697305,-1.0597,0.047054,0.378537,-1.00042,20,0.5
2,-0.0490421,0.684105,-1.24682,0.205547,0.66182,-0.986687,-0.182833,0.625452,-1.00212,0.100963,0.313411,-1.06727,-0.492191,-0.251909,2.98045,0.732474,0.972756,-0.252752,-0.143394,-0.178274,-1.70253,0.767354,0.984383,2.98853,0.0297125,0.551004,-0.967129,0.0707279,0.903459,-1.2234,-0.106261,0.646121,-1.27807,0.12756,0.447509,-0.804726,20,0.5
2,-0.0510102,0.677413,-1.22762,0.208423,0.668845,-0.990494,-0.182985,0.623151,-1.01441,0.105323,0.320618,-1.04886,-0.263536,-1.96489,3.65782,0.333295,2.33307,-1.3224,0.151145,-0.550324,-2.80858,1.30605,1.63547,3.61131,0.0297125,0.551004,-0.967129,0.0707279,0.903459,-1.2234,-0.106261,0.646121,-1.27807,0.12756,0.447509,-0.804726,20,0.5
2,-0.0516157,0.669269,-1.21587,0.210088,0.677383,-0.997935,-0.182228,0.621001,-1.02337,0.111681,0.327703,-1.03782,-0.0271287,-1.63935,4.20376,0.565826,2.00752,-2.42035,0.124017,-0.496067,-3.20287,1.45332,1.58121,3.82969,0.0297125,0.551004,-0.967129,0.0707279,0.903459,-1.2234,-0.106261,0.646121,-1.27807,0.12756,0.447509,-0.804726,20,0.5
2,-0.051434,0.661911,-1.19104,0.212208,0.691614,-1.0094,-0.182288,0.619427,-1.04352,0.117343,0.333364,-1.01585,0.108515,-1.96877,4.74768,0.282913,2.79038,-2.94607,-0.0348797,-0.298415,-4.03998,0.825487,1.12778,4.12895,0.0297125,0.551004,-0.967129,0.0707279,0.903459,-1.2234,-0.106261,0.646121,-1.27807,0.12756,0.447509,-0.804726,20,0.5
2,-0.0504954,0.651375,-1.16933,0.212571,0.700394,-1.02376,-0.182379,0.620093,-1.05529,0.119765,0.338845,-1.00255,0.364299,-2.58497,5.07121,0.0426308,2.9609,-3.70028,0,0.317793,-3.75892,0.864242,1.36031,3.96719,-0.0566507,0.611809,-0.911312,0.0207958,1.00794,-1.42003,-0.101574,0.58507,-1.48977,0.212177,0.58761,-0.617369,20,0.5
2,-0.0500716,0.63666,-1.14701,0.211118,0.720862,-1.0471,-0.179533,0.621728,-1.07929,0.127728,0.352046,-0.976451,-0.325544,-2.32919,5.43113,-0.530947,4.07318,-4.57986,0.682092,-0.00775105,-5.45135,1.93776,3.3562,5.15007,-0.0566507,0.611809,-0.911312,0.0207958,1.00794,-1.42003,-0.101574,0.58507,-1.48977,0.212177,0.58761,-0.617369,20,0.5
2,-0.0516763,0.630756,-1.12235,0.208817,0.732791,-1.06348,-0.178383,0.620547,-1.10537,0.134995,0.360826,-0.950813,-0.410806,-1.80212,5.9063,-0.639461,3.99954,-5.77285,0.155021,-0.468938,-6.37945,2.11991,2.66636,6.06199,-0.0566507,0.611809,-0.911312,0.0207958,1.00794,-1.42003,-0.101574,0.58507,-1.48977,0.212177,0.58761,-0.617369,20,0.5
2,-0.0532205,0.623217,-1.09577,0.203458,0.764219,-1.09191,-0.17814,0.620607,-1.13677,0.145532,0.371908,-0.922884,-0.104639,-1.97264,5.89012,-0.96113,6.27447,-6.17927,0.11239,0.40693,-6.82227,1.32543,2.19742,5.79307,-0.0566507,0.611809,-0.911312,0.0207958,1.00794,-1.42003,-0.101574,0.58507,-1.48977,0.212177,0.58761,-0.617369,20,0.5
2,-0.0539774,0.61156,-1.07112,0.200218,0.779721,-1.1214,-0.176536,0.622333,-1.15763,0.149619,0.384594,-0.904369,-0.201527,-2.52297,5.93056,-1.10452,5.09631,-7.49358,0.569702,0.18215,-6.87889,1.29442,3.1663,5.93056,-0.0958927,0.577934,-0.945512,0.082765,0.918254,-1.42783,-0.123528,0.469014,-1.3633,0.198654,0.569233,-0.669522,20,0.5
2,-0.0581557,0.598026,-1.04686,0.193254,0.809514,-1.15467,-0.173508,0.618639,-1.19952,0.159368,0.404607,-0.871796,-1.30605,-2.46871,5.77891,-1.12778,5.0188,-7.82519,0.25966,-1.23629,-8.23566,1.90288,3.85227,4.8043,-0.0958927,0.577934,-0.945512,0.082765,0.918254,-1.42783,-0.123528,0.469014,-1.3633,0.198654,0.569233,-0.669522,20,0.5
2,-0.0623339,0.591819,-1.02601,0.187199,0.82326,-1.18688,-0.172721,0.614734,-1.22919,0.165515,0.416446,-0.858258,-1.39131,-2.19355,5.24308,-1.53083,4.68551,-8.61175,0.236407,-1.16266,-7.17006,2.01915,4.46848,2.32936,-0.0958927,0.577934,-0.945512,0.082765,0.918254,-1.42783,-0.123528,0.469014,-1.3633,0.198654,0.569233,-0.669522,20,0.5
2,-0.0696611,0.580556,-1.00106,0.179175,0.848754,-1.22953,-0.170722,0.607406,-1.25803,0.179079,0.44194,-0.860533,-1.15878,-1.78662,4.16737,-1.72073,5.35597,-7.8535,0.360424,-1.63547,-6.37743,2.41445,4.82503,-1.77937,-0.0958927,0.577934,-0.945512,0.082765,0.918254,-1.42783,-0.123528,0.469014,-1.3633,0.198654,0.569233,-0.669522,20,0.5
2,-0.0743541,0.574591,-0.990036,0.171515,0.863408,-1.25171,-0.169814,0.600927,-1.2831,0.189313,0.456412,-0.867531,-0.937877,-1.96489,4.14715,-1.75949,4.94129,-8.12445,0.282913,-2.32144,-6.10041,2.68186,4.82503,-2.56189,-0.0112466,0.670218,-0.965734,0.133414,0.713789,-1.43337,-0.124602,0.394123,-1.07532,0.0514534,0.370862,-0.889418,20,0.5
2,-0.0799252,0.565235,-0.972818,0.161977,0.883755,-1.29171,-0.168149,0.583851,-1.3101,0.199093,0.476395,-0.885192,-0.957254,-0.99601,2.88743,-1.58896,2.4067,-7.70993,0.220905,-3.53835,-4.07638,1.41457,2.15092,-3.75083,-0.0112466,0.670218,-0.965734,0.133414,0.713789,-1.43337,-0.124602,0.394123,-1.07532,0.0514534,0.370862,-0.889418,20,0.5
2,-0.0841338,0.560996,-0.965883,0.156649,0.896017,-1.31261,-0.167543,0.57289,-1.31915,0.204966,0.487144,-0.896866,-1.49208,-0.879744,2.11503,-1.99202,2.92215,-6.61805,0.209278,-3.5461,-2.60031,1.51921,2.28268,-3.94697,-0.0112466,0.670218,-0.965734,0.133414,0.713789,-1.43337,-0.124602,0.394123,-1.07532,0.0514534,0.370862,-0.889418,20,0.5
2,-0.0914004,0.558271,-0.956705,0.146869,0.903708,-1.34746,-0.166484,0.55112,-1.32596,0.213081,0.495773,-0.915648,-0.976632,-0.40693,1.15255,-1.58509,0.930126,-6.23791,0.143394,-4.27858,-0.327566,1.73623,2.03465,-2.68523,-0.0112466,0.670218,-0.965734,0.133414,0.713789,-1.43337,-0.124602,0.394123,-1.07532,0.0514534,0.370862,-0.889418,20,0.5
2,-0.0937923,0.557787,-0.954209,0.142146,0.905827,-1.36491,-0.165848,0.530895,-1.32488,0.219409,0.504947,-0.922062,-0.658839,0.178274,0.594472,-1.53471,0.0465063,-6.14287,0.178274,-4.96842,0.608626,1.18203,1.96102,-1.69647,-0.00561748,0.767942,-1.01146,0.130676,0.594086,-1.42586,-0.070788,0.385436,-0.96477,0.00645327,0.425123,-1.04381,20,0.5
2,-0.0966687,0.561087,-0.954146,0.132638,0.900226,-1.3954,-0.163456,0.507006,-1.31713,0.222618,0.511003,-0.929645,-0.724723,1.12778,-0.400358,-1.4572,-2.02302,-4.94989,0.740225,-5.54975,2.10289,0.205403,0.70147,-1.23141,-0.00561748,0.767942,-1.01146,0.130676,0.594086,-1.42586,-0.070788,0.385436,-0.96477,0.00645327,0.425123,-1.04381,20,0.5
2,-0.0986367,0.566174,-0.955789,0.1284,0.890264,-1.40886,-0.160852,0.481997,-1.30964,0.223617,0.51182,-0.933941,-0.209278,1.21304,-0.643,-1.32155,-2.47646,-4.52931,0.356548,-6.70078,3.08155,0.162772,-0.124017,-1.48011,-0.00561748,0.767942,-1.01146,0.130676,0.594086,-1.42586,-0.070788,0.385436,-0.96477,0.00645327,0.425123,-1.04381,20,0.5
2,-0.0987881,0.573289,-0.960528,0.123525,0.871553,-1.42829,-0.157764,0.457381,-1.28814,0.22277,0.510125,-0.942724,0.0503818,1.80599,-0.99483,-0.678217,-3.88328,-3.12603,0.697594,-5.82879,4.79824,-0.63171,-0.453436,-1.53471,-0.00561748,0.767942,-1.01146,0.130676,0.594086,-1.42586,-0.070788,0.385436,-0.96477,0.00645327,0.425123,-1.04381,20,0.5
2,-0.0984551,0.58098,-0.965046,0.121587,0.859472,-1.44012,-0.155372,0.435884,-1.26798,0.220135,0.507854,-0.948632,0.22478,1.94939,-1.14648,-0.616208,-4.51886,-2.84902,0.821611,-5.22033,5.61311,-1.01539,-0.585204,-1.31633,-0.121913,0.657305,-1.09361,0.0991895,0.604121,-1.36922,-0.0849958,0.421968,-1.0679,0.107485,0.444611,-1.01659,20,0.5
2,-0.0978495,0.589215,-0.968174,0.119226,0.838914,-1.44682,-0.151829,0.421381,-1.25323,0.216381,0.505946,-0.95244,-0.0697594,1.69748,-1.21725,-0.511569,-5.13894,-2.18782,0.709221,-4.84828,5.39069,-0.561951,-0.775105,-1.31431,-0.121913,0.657305,-1.09361,0.0991895,0.604121,-1.36922,-0.0849958,0.421968,-1.0679,0.107485,0.444611,-1.01659,20,0.5
2,-0.100241,0.595149,-0.975756,0.115986,0.815539,-1.4559,-0.147288,0.39501,-1.22423,0.212536,0.500981,-0.959959,-0.422432,1.35256,-1.60346,-0.298415,-5.77065,-1.09795,0.806109,-4.51499,5.46348,-1.08515,-0.988259,-1.31431,-0.121913,0.657305,-1.09361,0.0991895,0.604121,-1.36922,-0.0849958,0.421968,-1.0679,0.107485,0.444611,-1.01659,20,0.5
2,-0.102209,0.603778,-0.985266,0.11644,0.782507,-1.45891,-0.14323,0.372362,-1.19554,0.205421,0.495501,-0.967115,-0.32942,1.77887,-1.81779,0.248034,-6.0652,-0.181981,0.976632,-3.83289,5.2269,-1.79824,-0.968881,-1.23747,-0.121913,0.657305,-1.09361,0.0991895,0.604121,-1.36922,-0.0849958,0.421968,-1.0679,0.107485,0.444611,-1.01659,20,0.5
2,-0.102815,0.612953,-0.990289,0.117076,0.756529,-1.45872,-0.139476,0.362703,-1.18101,0.198124,0.491019,-0.970748,-0.0271287,2.3757,-1.71871,0.189901,-6.28998,0.200179,0.751852,-2.82913,4.7032,-1.60059,-1.16266,-1.11615,-0.268456,0.521816,-1.0235,0.0677573,0.774615,-1.2159,-0.147223,0.449783,-1.27362,0.260487,0.543894,-0.796409,20,0.5
2,-0.107811,0.62246,-0.997714,0.11641,0.72725,-1.4547,-0.137417,0.348655,-1.15715,0.192825,0.487114,-0.974634,-1.8835,1.60059,-1.19501,-0.18215,-4.04605,1.3689,0,-2.14316,3.64164,-0.108515,-0.558075,-0.109189,-0.268456,0.521816,-1.0235,0.0677573,0.774615,-1.2159,-0.147223,0.449783,-1.27362,0.260487,0.543894,-0.796409,20,0.5
2,-0.112655,0.628152,-1.00199,0.11644,0.714049,-1.44666,-0.138053,0.340692,-1.14452,0.193461,0.485872,-0.972391,-1.36031,1.52308,-0.972588,0.197652,-5.25521,2.49314,-0.228656,-1.65872,2.53763,0.0232531,-0.51932,0.887663,-0.268456,0.521816,-1.0235,0.0677573,0.774615,-1.2159,-0.147223,0.449783,-1.27362,0.260487,0.543894,-0.796409,20,0.5
2,-0.122647,0.634298,-1.00556,0.118196,0.691553,-1.43305,-0.139749,0.334939,-1.13619,0.187072,0.482693,-0.966736,-1.86413,0.48444,-0.503481,0.205403,-4.90254,2.6913,-0.193776,-0.728598,1.34464,-1.25179,-0.480565,1.03123,-0.268456,0.521816,-1.0235,0.0677573,0.774615,-1.2159,-0.147223,0.449783,-1.27362,0.260487,0.543894,-0.796409,20,0.5
2,-0.128611,0.63563,-1.00667,0.119044,0.672024,-1.4217,-0.140051,0.333758,-1.13301,0.183621,0.477152,-0.962471,-2.05403,0.51932,-0.177937,0.387552,-4.38322,2.9299,-0.120141,-0.089137,0.467085,-1.18203,-1.55409,1.11413,-0.169722,0.257274,-0.837516,0.176017,0.806008,-1.2037,-0.0385203,0.373973,-1.21748,0.25211,0.49882,-0.960222,20,0.5
2,-0.140329,0.630302,-1.00582,0.122828,0.648075,-1.40482,-0.138295,0.333486,-1.13333,0.18247,0.471279,-0.955868,-1.868,-2.08891,0.501459,1.0774,-3.1198,3.46977,0.84874,-0.0387552,-0.30128,0.209278,-1.04252,1.14041,-0.169722,0.257274,-0.837516,0.176017,0.806008,-1.2037,-0.0385203,0.373973,-1.21748,0.25211,0.49882,-0.960222,20,0.5
2,-0.14702,0.625397,-1.00331,0.127976,0.639597,-1.39425,-0.135086,0.334061,-1.1354,0.184469,0.469008,-0.952882,-1.47657,-1.41457,1.05549,1.16653,-2.05015,3.69826,0.511569,0.306166,-0.59245,0.608457,-0.635586,0.97461,-0.169722,0.257274,-0.837516,0.176017,0.806008,-1.2037,-0.0385203,0.373973,-1.21748,0.25211,0.49882,-0.960222,20,0.5
2,-0.1525,0.608986,-0.993133,0.13394,0.63339,-1.37051,-0.134026,0.337119,-1.13944,0.189162,0.467948,-0.949075,-1.00764,-3.55773,2.08672,1.35256,-0.66659,3.80341,0.228656,0.678217,-0.679396,1.15491,-0.0542573,0.497415,-0.169722,0.257274,-0.837516,0.176017,0.806008,-1.2037,-0.0385203,0.373973,-1.21748,0.25211,0.49882,-0.960222,20,0.5
2,-0.157496,0.597541,-0.986356,0.141631,0.631059,-1.3586,-0.131786,0.339511,-1.14173,0.196428,0.467888,-0.948048,-1.29442,-3.99566,2.25859,2.10828,-0.782856,3.75083,0.825487,0.767354,-0.752189,1.868,-0.089137,0.274994,-0.0394125,0.555654,-0.851774,0.220636,0.755131,-1.1507,0.00454953,0.414826,-0.921425,0.0917635,0.545511,-1.07164,20,0.5
2,-0.163128,0.575075,-0.972028,0.153712,0.627607,-1.33487,-0.124943,0.344991,-1.14421,0.203876,0.470128,-0.948048,-0.577453,-2.75937,2.56189,2.58885,-0.11239,4.1148,1.75949,1.04252,-0.0930126,0.751852,0.705345,-0.25073,-0.0394125,0.555654,-0.851774,0.220636,0.755131,-1.1507,0.00454953,0.414826,-0.921425,0.0917635,0.545511,-1.07164,20,0.5
2,-0.165308,0.566658,-0.964603,0.165217,0.629,-1.3213,-0.119341,0.348261,-1.1409,0.204421,0.472005,-0.950923,-0.70147,-2.80588,2.57604,2.46096,0.546449,4.45247,1.57346,0.941752,1.21321,0.186025,0.472814,-0.849245,-0.0394125,0.555654,-0.851774,0.220636,0.755131,-1.1507,0.00454953,0.414826,-0.921425,0.0917635,0.545511,-1.07164,20,0.5
2,-0.169153,0.543345,-0.952092,0.176692,0.63339,-1.29555,-0.111288,0.353711,-1.13003,0.213474,0.473125,-0.957494,-0.623959,-4.27083,2.12716,2.56172,0.821611,4.55964,1.20529,1.0929,2.44664,1.92226,0.240282,-1.34868,-0.0394125,0.555654,-0.851774,0.220636,0.755131,-1.1507,0.00454953,0.414826,-0.921425,0.0917635,0.545511,-1.07164,20,0.5
